date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:04:21	5776/5776	---M--	200	added ('OK')	image/png	etag:%226128d42b-1690%22	https://html.themexriver.com/organio/assets/img/demo/cdn.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/demo/cdn.png	(from https://html.themexriver.com/organio/index.html)
13:04:21	8596/8596	---M--	200	added ('OK')	image/png	etag:%226128d42b-2194%22	https://html.themexriver.com/organio/assets/img/demo/sd.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/demo/sd.png	(from https://html.themexriver.com/organio/index.html)
13:04:22	4253/4253	---M--	200	added ('OK')	image/png	etag:%226128d42b-109d%22	https://html.themexriver.com/organio/assets/img/logo/logo3.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/logo/logo3.png	(from https://html.themexriver.com/organio/index-2.html)
13:04:22	2900/2900	---MCZ	200	added ('OK')	text/html	etag:W/%226128d42b-b54%22	https://html.themexriver.com/organio/login.html	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/login.html	(from https://html.themexriver.com/organio/index-2.html)
13:04:22	4581/4581	---MCZ	200	added ('OK')	text/html	etag:W/%226128d42b-11e5%22	https://html.themexriver.com/organio/register.html	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/register.html	(from https://html.themexriver.com/organio/index-2.html)
13:04:22	69338/69338	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-10eda%22	https://html.themexriver.com/organio/assets/h2-bg-slider1.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/h2-bg-slider1.jpg	(from https://html.themexriver.com/organio/index-2.html)
13:04:22	6723/6723	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-1a43%22	https://html.themexriver.com/organio/assets/img/product/pro2.1.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/product/pro2.1.jpg	(from https://html.themexriver.com/organio/index-2.html)
13:04:23	8159/8159	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-1fdf%22	https://html.themexriver.com/organio/assets/img/product/pro2.2.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/product/pro2.2.jpg	(from https://html.themexriver.com/organio/index-2.html)
13:04:23	5604/5604	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-15e4%22	https://html.themexriver.com/organio/assets/img/product/pro2.3.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/product/pro2.3.jpg	(from https://html.themexriver.com/organio/index-2.html)
13:04:23	123268/123268	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-1e184%22	https://html.themexriver.com/organio/assets/img/add.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/add.jpg	(from https://html.themexriver.com/organio/index-2.html)
13:04:23	13955/13955	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-3683%22	https://html.themexriver.com/organio/assets/img/category/cat1.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/category/cat1.jpg	(from https://html.themexriver.com/organio/index-2.html)
13:04:24	13290/13290	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-33ea%22	https://html.themexriver.com/organio/assets/img/category/cat2.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/category/cat2.jpg	(from https://html.themexriver.com/organio/index-2.html)
13:04:24	8017/8017	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-1f51%22	https://html.themexriver.com/organio/assets/img/category/cat3.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/category/cat3.jpg	(from https://html.themexriver.com/organio/index-2.html)
13:04:24	15821/15821	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-3dcd%22	https://html.themexriver.com/organio/assets/img/category/cat4.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/category/cat4.jpg	(from https://html.themexriver.com/organio/index-2.html)
13:04:24	51855/51855	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-ca8f%22	https://html.themexriver.com/organio/assets/img/bg/deal-bg.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/bg/deal-bg.jpg	(from https://html.themexriver.com/organio/index-2.html)
13:04:24	12079/12079	---M--	200	added ('OK')	image/png	etag:%226128d42b-2f2f%22	https://html.themexriver.com/organio/assets/img/bg/tst-bg.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/bg/tst-bg.png	(from https://html.themexriver.com/organio/index-2.html)
13:04:25	5225/5225	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-1469%22	https://html.themexriver.com/organio/assets/img/testimonial/tst1.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/testimonial/tst1.jpg	(from https://html.themexriver.com/organio/index-2.html)
13:04:25	4562/4562	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-11d2%22	https://html.themexriver.com/organio/assets/img/testimonial/tst2.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/testimonial/tst2.jpg	(from https://html.themexriver.com/organio/index-2.html)
13:04:25	5666/5666	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-1622%22	https://html.themexriver.com/organio/assets/img/testimonial/tst3.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/testimonial/tst3.jpg	(from https://html.themexriver.com/organio/index-2.html)
13:04:25	137732/137732	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-21a04%22	https://html.themexriver.com/organio/assets/img/bg/cta-bg.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/bg/cta-bg.jpg	(from https://html.themexriver.com/organio/index-2.html)
13:04:25	12309/12309	---M--	200	added ('OK')	image/png	etag:%226128d42b-3015%22	https://html.themexriver.com/organio/assets/img/bg/bg-footer-top-f3.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/bg/bg-footer-top-f3.png	(from https://html.themexriver.com/organio/index-2.html)
13:04:26	27686/27686	---M--	200	added ('OK')	image/png	etag:%226128d42b-6c26%22	https://html.themexriver.com/organio/assets/img/bg/bg-footer-bottom-f3.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/bg/bg-footer-bottom-f3.png	(from https://html.themexriver.com/organio/index-2.html)
13:04:26	6464/6464	---M--	200	added ('OK')	image/png	etag:%226128d42b-1940%22	https://html.themexriver.com/organio/assets/img/bg/f3-payment.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/bg/f3-payment.png	(from https://html.themexriver.com/organio/index-2.html)
13:04:26	165032/165032	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-284a8%22	https://html.themexriver.com/organio/assets/img/bg/banner-bg1.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/bg/banner-bg1.jpg	(from https://html.themexriver.com/organio/index-3.html)
13:04:27	7356/7356	---M--	200	added ('OK')	image/png	etag:%226128d42b-1cbc%22	https://html.themexriver.com/organio/assets/img/deco1.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/deco1.png	(from https://html.themexriver.com/organio/index-3.html)
13:04:27	785312/785312	---M--	200	added ('OK')	image/png	etag:%226128d42b-bfba0%22	https://html.themexriver.com/organio/assets/img/bg/banner-side1.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/bg/banner-side1.png	(from https://html.themexriver.com/organio/index-3.html)
13:04:27	8468/8468	---M--	200	added ('OK')	image/png	etag:%226128d42b-2114%22	https://html.themexriver.com/organio/assets/img/deco2.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/deco2.png	(from https://html.themexriver.com/organio/index-3.html)
13:04:27	14229/14229	---M--	200	added ('OK')	image/png	etag:%226128d42b-3795%22	https://html.themexriver.com/organio/assets/img/deco3.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/deco3.png	(from https://html.themexriver.com/organio/index-3.html)
13:04:27	29604/29604	---M--	200	added ('OK')	image/png	etag:%226128d42b-73a4%22	https://html.themexriver.com/organio/assets/img/icon/ft-icon1.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/icon/ft-icon1.png	(from https://html.themexriver.com/organio/index-3.html)
13:04:28	25916/25916	---M--	200	added ('OK')	image/png	etag:%226128d42b-653c%22	https://html.themexriver.com/organio/assets/img/icon/ft-icon2.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/icon/ft-icon2.png	(from https://html.themexriver.com/organio/index-3.html)
13:04:28	27859/27859	---M--	200	added ('OK')	image/png	etag:%226128d42b-6cd3%22	https://html.themexriver.com/organio/assets/img/icon/ft-icon3.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/icon/ft-icon3.png	(from https://html.themexriver.com/organio/index-3.html)
13:04:28	16426/16426	---M--	200	added ('OK')	image/png	etag:%226128d42b-402a%22	https://html.themexriver.com/organio/assets/img/category/h5-icon1.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/category/h5-icon1.png	(from https://html.themexriver.com/organio/index-3.html)
13:04:29	17082/17082	---M--	200	added ('OK')	image/png	etag:%226128d42b-42ba%22	https://html.themexriver.com/organio/assets/img/category/h5-icon2.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/category/h5-icon2.png	(from https://html.themexriver.com/organio/index-3.html)
13:04:29	16073/16073	---M--	200	added ('OK')	image/png	etag:%226128d42b-3ec9%22	https://html.themexriver.com/organio/assets/img/category/h5-icon3.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/category/h5-icon3.png	(from https://html.themexriver.com/organio/index-3.html)
13:04:29	10612/10612	---M--	200	added ('OK')	image/png	etag:%226128d42b-2974%22	https://html.themexriver.com/organio/assets/img/category/h5-icon4.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/category/h5-icon4.png	(from https://html.themexriver.com/organio/index-3.html)
13:04:29	10621/10621	---M--	200	added ('OK')	image/png	etag:%226128d42b-297d%22	https://html.themexriver.com/organio/assets/img/category/h5-icon5.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/category/h5-icon5.png	(from https://html.themexriver.com/organio/index-3.html)
13:04:29	23474/23474	---M--	200	added ('OK')	image/png	etag:%226128d42b-5bb2%22	https://html.themexriver.com/organio/assets/img/category/h5-icon6.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/category/h5-icon6.png	(from https://html.themexriver.com/organio/index-3.html)
13:04:30	164628/164628	---M--	200	added ('OK')	image/png	etag:%226128d42b-28314%22	https://html.themexriver.com/organio/assets/img/product/tp2.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/product/tp2.png	(from https://html.themexriver.com/organio/index-3.html)
13:04:30	135749/135749	---M--	200	added ('OK')	image/png	etag:%226128d42b-21245%22	https://html.themexriver.com/organio/assets/img/product/tp1.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/product/tp1.png	(from https://html.themexriver.com/organio/index-3.html)
13:04:30	129002/129002	---M--	200	added ('OK')	image/png	etag:%226128d42b-1f7ea%22	https://html.themexriver.com/organio/assets/img/product/tp3.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/product/tp3.png	(from https://html.themexriver.com/organio/index-3.html)
13:04:30	152756/152756	---M--	200	added ('OK')	image/png	etag:%226128d42b-254b4%22	https://html.themexriver.com/organio/assets/img/product/tp4.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/product/tp4.png	(from https://html.themexriver.com/organio/index-3.html)
13:04:31	94098/94098	---M--	200	added ('OK')	image/png	etag:%226128d42b-16f92%22	https://html.themexriver.com/organio/assets/img/product/tp5.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/product/tp5.png	(from https://html.themexriver.com/organio/index-3.html)
13:04:31	189056/189056	---M--	200	added ('OK')	image/png	etag:%226128d42b-2e280%22	https://html.themexriver.com/organio/assets/img/product/tp6.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/product/tp6.png	(from https://html.themexriver.com/organio/index-3.html)
13:04:31	100463/100463	---M--	200	added ('OK')	image/png	etag:%226128d42b-1886f%22	https://html.themexriver.com/organio/assets/img/product/tp7.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/product/tp7.png	(from https://html.themexriver.com/organio/index-3.html)
13:04:31	188933/188933	---M--	200	added ('OK')	image/png	etag:%226128d42b-2e205%22	https://html.themexriver.com/organio/assets/img/product/tp8.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/product/tp8.png	(from https://html.themexriver.com/organio/index-3.html)
13:04:32	299400/299400	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-49188%22	https://html.themexriver.com/organio/assets/img/bg/deal-bg2.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/bg/deal-bg2.jpg	(from https://html.themexriver.com/organio/index-3.html)
13:04:32	15619/15619	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-3d03%22	https://html.themexriver.com/organio/assets/img/team/tm2.1.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/team/tm2.1.jpg	(from https://html.themexriver.com/organio/index-3.html)
13:04:32	21631/21631	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-547f%22	https://html.themexriver.com/organio/assets/img/team/tm2.2.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/team/tm2.2.jpg	(from https://html.themexriver.com/organio/index-3.html)
13:04:32	16742/16742	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-4166%22	https://html.themexriver.com/organio/assets/img/team/tm2.3.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/team/tm2.3.jpg	(from https://html.themexriver.com/organio/index-3.html)
13:04:32	29383/29383	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-72c7%22	https://html.themexriver.com/organio/assets/img/team/tm2.4.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/team/tm2.4.jpg	(from https://html.themexriver.com/organio/index-3.html)
13:04:33	50544/50544	---M--	200	added ('OK')	image/png	etag:%226128d42b-c570%22	https://html.themexriver.com/organio/assets/img/bg/h5-bg-testimonial1.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/bg/h5-bg-testimonial1.png	(from https://html.themexriver.com/organio/index-3.html)
13:04:33	66650/66650	---M--	200	added ('OK')	image/png	etag:%226128d42b-1045a%22	https://html.themexriver.com/organio/assets/img/h5-testimonial-banner.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/h5-testimonial-banner.png	(from https://html.themexriver.com/organio/index-3.html)
13:04:33	43193/43193	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-a8b9%22	https://html.themexriver.com/organio/assets/img/blog/blg2.1.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/blog/blg2.1.jpg	(from https://html.themexriver.com/organio/index-3.html)
13:04:33	37414/37414	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-9226%22	https://html.themexriver.com/organio/assets/img/blog/blg2.2.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/blog/blg2.2.jpg	(from https://html.themexriver.com/organio/index-3.html)
13:04:34	45117/45117	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-b03d%22	https://html.themexriver.com/organio/assets/img/blog/blg2.3.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/blog/blg2.3.jpg	(from https://html.themexriver.com/organio/index-3.html)
13:04:34	121163/121163	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-1d94b%22	https://html.themexriver.com/organio/assets/img/bg/h5-bg-footer.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/bg/h5-bg-footer.jpg	(from https://html.themexriver.com/organio/index-3.html)
13:04:34	62413/62413	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-f3cd%22	https://html.themexriver.com/organio/assets/h4-bg-slider1.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/h4-bg-slider1.jpg	(from https://html.themexriver.com/organio/index-4.html)
13:04:34	2886/2886	---M--	200	added ('OK')	image/png	etag:%226128d42b-b46%22	https://html.themexriver.com/organio/assets/slider4-layer2.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/slider4-layer2.png	(from https://html.themexriver.com/organio/index-4.html)
13:04:35	5011/5011	---M--	200	added ('OK')	image/png	etag:%226128d42b-1393%22	https://html.themexriver.com/organio/assets/slider4-layer1.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/slider4-layer1.png	(from https://html.themexriver.com/organio/index-4.html)
13:04:35	136215/136215	---M--	200	added ('OK')	image/png	etag:%226128d42b-21417%22	https://html.themexriver.com/organio/assets/slider4-layer3.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/slider4-layer3.png	(from https://html.themexriver.com/organio/index-4.html)
13:04:35	6644/6644	---M--	200	added ('OK')	image/png	etag:%226128d42b-19f4%22	https://html.themexriver.com/organio/assets/img/hw-line.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/hw-line.png	(from https://html.themexriver.com/organio/index-4.html)
13:04:35	325415/325415	---M--	200	added ('OK')	image/png	etag:%226128d42b-4f727%22	https://html.themexriver.com/organio/assets/img/about/hw1.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/about/hw1.png	(from https://html.themexriver.com/organio/index-4.html)
13:04:35	76236/76236	---M--	200	added ('OK')	image/png	etag:%226128d42b-129cc%22	https://html.themexriver.com/organio/assets/img/shop/sb3.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/shop/sb3.png	(from https://html.themexriver.com/organio/index-4.html)
13:04:36	7091/7091	---M--	200	added ('OK')	image/png	etag:%226128d42b-1bb3%22	https://html.themexriver.com/organio/assets/img/shop/sbs3.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/shop/sbs3.png	(from https://html.themexriver.com/organio/index-4.html)
13:04:36	85500/85500	---M--	200	added ('OK')	image/png	etag:%226128d42b-14dfc%22	https://html.themexriver.com/organio/assets/img/shop/sb4.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/shop/sb4.png	(from https://html.themexriver.com/organio/index-4.html)
13:04:36	88131/88131	---M--	200	added ('OK')	image/png	etag:%226128d42b-15843%22	https://html.themexriver.com/organio/assets/img/product/pro3.1.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/product/pro3.1.png	(from https://html.themexriver.com/organio/index-4.html)
13:04:36	58820/58820	---M--	200	added ('OK')	image/png	etag:%226128d42b-e5c4%22	https://html.themexriver.com/organio/assets/img/product/pro3.2.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/product/pro3.2.png	(from https://html.themexriver.com/organio/index-4.html)
13:04:37	95885/95885	---M--	200	added ('OK')	image/png	etag:%226128d42b-1768d%22	https://html.themexriver.com/organio/assets/img/product/pro3.3.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/product/pro3.3.png	(from https://html.themexriver.com/organio/index-4.html)
13:04:37	91374/91374	---M--	200	added ('OK')	image/png	etag:%226128d42b-164ee%22	https://html.themexriver.com/organio/assets/img/product/pro3.4.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/product/pro3.4.png	(from https://html.themexriver.com/organio/index-4.html)
13:04:37	274478/274478	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-4302e%22	https://html.themexriver.com/organio/assets/img/bg/v-bg.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/bg/v-bg.jpg	(from https://html.themexriver.com/organio/index-4.html)
13:04:37	12110/12110	---M--	200	added ('OK')	image/png	etag:%226128d42b-2f4e%22	https://html.themexriver.com/organio/assets/img/bg/v-shape.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/bg/v-shape.png	(from https://html.themexriver.com/organio/index-4.html)
13:04:38	8421/8421	---M--	200	added ('OK')	image/png	etag:%226128d42b-20e5%22	https://html.themexriver.com/organio/assets/img/leaf.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/leaf.png	(from https://html.themexriver.com/organio/index-4.html)
13:04:38	4822/4822	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-12d6%22	https://html.themexriver.com/organio/assets/img/testimonial/tst4.1.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/testimonial/tst4.1.jpg	(from https://html.themexriver.com/organio/index-4.html)
13:04:38	3888/3888	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-f30%22	https://html.themexriver.com/organio/assets/img/testimonial/tst4.2.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/testimonial/tst4.2.jpg	(from https://html.themexriver.com/organio/index-4.html)
13:04:38	4501/4501	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-1195%22	https://html.themexriver.com/organio/assets/img/testimonial/tst4.3.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/testimonial/tst4.3.jpg	(from https://html.themexriver.com/organio/index-4.html)
13:04:39	43753/43753	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-aae9%22	https://html.themexriver.com/organio/assets/img/blog/blg4.1.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/blog/blg4.1.jpg	(from https://html.themexriver.com/organio/index-4.html)
13:04:39	39307/39307	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-998b%22	https://html.themexriver.com/organio/assets/img/blog/blg4.2.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/blog/blg4.2.jpg	(from https://html.themexriver.com/organio/index-4.html)
13:04:39	29836/29836	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-748c%22	https://html.themexriver.com/organio/assets/img/bg/f-bg4.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/bg/f-bg4.jpg	(from https://html.themexriver.com/organio/index-4.html)
13:04:39	103934/103934	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-195fe%22	https://html.themexriver.com/organio/assets/img/bg/bg-page-title.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/bg/bg-page-title.jpg	(from https://html.themexriver.com/organio/about.html)
13:04:40	19945/19945	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-4de9%22	https://html.themexriver.com/organio/assets/img/product/pro5.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/product/pro5.jpg	(from https://html.themexriver.com/organio/shop.html)
13:04:40	20534/20534	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-5036%22	https://html.themexriver.com/organio/assets/img/product/pro6.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/product/pro6.jpg	(from https://html.themexriver.com/organio/shop.html)
13:04:40	123735/123735	---M--	200	added ('OK')	image/png	etag:%226128d42b-1e357%22	https://html.themexriver.com/organio/assets/img/product/pro7.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/product/pro7.png	(from https://html.themexriver.com/organio/shop.html)
13:04:40	22340/22340	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-5744%22	https://html.themexriver.com/organio/assets/img/product/pro8.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/product/pro8.jpg	(from https://html.themexriver.com/organio/shop.html)
13:04:41	805/805	---MCZ	200	added ('OK')	text/css	etag:W/%226128d42b-325%22	https://html.themexriver.com/organio/assets/css/zoomit.css	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/css/zoomit.css	(from https://html.themexriver.com/organio/shop-single.html)
13:04:41	197155/197155	---M--	200	added ('OK')	image/png	etag:%226128d42b-30223%22	https://html.themexriver.com/organio/assets/img/product/h6-product3.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/product/h6-product3.png	(from https://html.themexriver.com/organio/shop-single.html)
13:04:41	220026/220026	---M--	200	added ('OK')	image/png	etag:%226128d42b-35b7a%22	https://html.themexriver.com/organio/assets/img/product/h6-product4.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/product/h6-product4.png	(from https://html.themexriver.com/organio/shop-single.html)
13:04:41	173106/173106	---M--	200	added ('OK')	image/png	etag:%226128d42b-2a432%22	https://html.themexriver.com/organio/assets/img/product/h6-product1.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/product/h6-product1.png	(from https://html.themexriver.com/organio/shop-single.html)
13:04:41	4876/4876	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-130c%22	https://html.themexriver.com/organio/assets/img/blog/blg-c1.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/blog/blg-c1.jpg	(from https://html.themexriver.com/organio/shop-single.html)
13:04:42	4306/4306	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-10d2%22	https://html.themexriver.com/organio/assets/img/blog/blg-c2.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/blog/blg-c2.jpg	(from https://html.themexriver.com/organio/shop-single.html)
13:04:42	2720/2720	---MCZ	200	added ('OK')	application/javascript	etag:W/%226128d42b-aa0%22	https://html.themexriver.com/organio/assets/js/jquery.zoomit.min.js	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/js/jquery.zoomit.min.js	(from https://html.themexriver.com/organio/shop-single.html)
13:04:42	5806/5806	---MCZ	200	added ('OK')	application/javascript	etag:W/%226128d42b-16ae%22	https://html.themexriver.com/organio/assets/js/jquery.inputarrow.js	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/js/jquery.inputarrow.js	(from https://html.themexriver.com/organio/shop-single.html)
13:04:42	30366/30366	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-769e%22	https://html.themexriver.com/organio/assets/img/about/ser1.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/about/ser1.jpg	(from https://html.themexriver.com/organio/service.html)
13:04:43	52818/52818	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-ce52%22	https://html.themexriver.com/organio/assets/img/about/ser3.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/about/ser3.jpg	(from https://html.themexriver.com/organio/service.html)
13:04:43	27200/27200	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-6a40%22	https://html.themexriver.com/organio/assets/img/about/ser2.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/about/ser2.jpg	(from https://html.themexriver.com/organio/service.html)
